Date,Client ID,Product ID,Price,Quantity
7/1/20,38,280,71.81,[NULL]
7/1/20,74,93,73.96,18
7/1/20,27,93,73.96,87
7/1/20,50,93,73.96,164
7/1/20,94,93,73.96,1451
7/1/20,44,93,73.96,1588
7/1/20,38,93,73.96,1983
7/1/20,30,93,73.96,7537
7/1/20,38,216,74.74,28
7/1/20,38,146,75.09,4
7/1/20,38,134,75.52,7
7/1/20,38,54,75.6,3
7/1/20,30,108,75.62,48
7/1/20,38,108,75.62,[NULL]
7/1/20,38,180,76.14,4
7/1/20,38,237,77.32,250
7/1/20,89,237,77.32,4460
7/1/20,74,237,77.32,4760
7/1/20,38,159,78.32,554
7/1/20,74,159,78.32,4087
7/1/20,50,159,78.32,[NULL]
7/1/20,30,88,79.09,598
7/1/20,38,88,79.09,2136
7/1/20,38,160,80.1,263
7/1/20,74,160,80.1,3420
7/1/20,74,79,81.8,552
7/1/20,38,79,81.8,558
7/1/20,17,2,82.41,6.51
7/1/20,74,2,82.41,68
7/1/20,89,2,82.41,824
7/1/20,44,2,82.41,1457
7/1/20,38,2,82.41,1502
7/1/20,50,2,82.41,[NULL]
7/1/20,64,2,82.41,[NULL]
7/1/20,38,206,89.33,6
7/1/20,38,183,89.77,66
7/1/20,17,183,89.77,[NULL]
7/1/20,64,183,89.77,[NULL]
7/1/20,74,183,89.77,[NULL]
7/1/20,52,123,90.73,1370
7/1/20,38,123,90.73,[NULL]
7/1/20,74,123,90.73,[NULL]
7/1/20,38,118,94.87,7
7/1/20,74,281,95.68,76
7/1/20,94,281,95.68,187
7/1/20,64,281,95.68,189
7/1/20,38,281,95.68,604
7/1/20,27,281,95.68,3177
7/1/20,44,281,95.68,[NULL]
7/1/20,50,281,95.68,[NULL]
7/1/20,38,38,97.06,6
7/1/20,38,56,100.4,[NULL]
7/1/20,38,111,100.49,45
7/1/20,74,111,100.49,[NULL]
7/1/20,38,59,107.39,10
7/1/20,74,59,107.39,20
7/1/20,38,188,107.79,[NULL]
7/1/20,64,37,149.07,[NULL]
7/1/20,52,173,172.12,940
7/1/20,94,7,187.19,[NULL]
7/1/20,50,7,187.19,707
7/1/20,44,7,187.19,836
7/1/20,38,7,187.19,1506
7/1/20,30,7,187.19,3103
7/1/20,17,7,187.19,[NULL]
7/1/20,38,236,446.6,4
7/1/20,38,11,481.27,17
7/1/20,38,227,1357.05,1.2
7/1/20,74,227,1357.05,64.8
7/1/20,38,204,,2
7/1/20,38,98,,8
7/1/20,74,16,,112
7/1/20,49,16,,116
7/1/20,44,16,,291
7/1/20,21,16,,310
7/1/20,74,122,,597
7/1/20,74,267,,981
7/1/20,17,73,,1111.91
7/1/20,64,98,,1164
7/1/20,27,73,,1225
7/1/20,94,16,,1249
7/1/20,89,98,,1308
7/1/20,38,122,,1410
7/1/20,50,44,,1510
7/1/20,82,16,,2000
7/1/20,38,16,,2135
7/1/20,30,98,,2172
7/1/20,74,73,,2513
7/1/20,38,44,,6028
7/1/20,38,73,,14419
7/1/20,50,16,,[NULL]
7/1/20,44,44,,[NULL]
7/1/20,44,73,,[NULL]
7/1/20,50,73,,[NULL]
7/1/20,44,122,,[NULL]
7/1/20,94,122,,[NULL]
7/1/20,64,142,,[NULL]
7/1/20,38,175,,[NULL]
7/1/20,38,267,,[NULL]
7/2/20,38,90,11.78,14
7/2/20,74,90,11.78,[NULL]
7/2/20,17,131,12.92,[NULL]
7/2/20,38,131,12.92,[NULL]
7/2/20,64,131,12.92,[NULL]
7/2/20,50,14,12.94,85
7/2/20,74,14,12.94,228
7/2/20,38,14,12.94,649
7/2/20,82,14,12.94,2350
7/2/20,44,14,12.94,[NULL]
7/2/20,94,14,12.94,[NULL]
7/2/20,38,235,13.48,2
7/2/20,74,235,13.48,46
7/2/20,38,135,15.45,1
7/2/20,64,135,15.45,[NULL]
7/2/20,38,197,15.91,24
7/2/20,38,176,16.11,[NULL]
7/2/20,50,16,16.56,84
7/2/20,74,16,16.56,112
7/2/20,49,16,16.56,116
7/2/20,44,16,16.56,291
7/2/20,21,16,16.56,310
7/2/20,38,16,16.56,1231
7/2/20,94,16,16.56,1249
7/2/20,82,16,16.56,2000
7/2/20,38,260,17.32,1
7/2/20,38,234,17.54,[NULL]
7/2/20,38,204,18.46,2
7/2/20,38,175,18.82,2
7/2/20,64,23,19.42,1923
7/2/20,50,23,19.42,3369
7/2/20,38,23,19.42,3995
7/2/20,17,172,20.08,54.28
7/2/20,74,172,20.08,160
7/2/20,89,172,20.08,1400
7/2/20,44,172,20.08,1430
7/2/20,94,172,20.08,1800
7/2/20,38,172,20.08,2110
7/2/20,30,172,20.08,7060
7/2/20,38,164,20.58,10
7/2/20,38,83,22.9,32
7/2/20,89,83,22.9,484
7/2/20,74,83,22.9,488
7/2/20,30,83,22.9,5292
7/2/20,38,70,23.34,1033
7/2/20,89,70,23.34,2964
7/2/20,38,6,23.43,[NULL]
7/2/20,38,20,24.82,[NULL]
7/2/20,38,254,24.83,383
7/2/20,74,254,24.83,1880
7/2/20,44,254,24.83,3979
7/2/20,50,254,24.83,[NULL]
7/2/20,38,87,25.16,1
7/2/20,64,278,25.56,243
7/2/20,50,278,25.56,610
7/2/20,38,278,25.56,809
7/2/20,74,278,25.56,941
7/2/20,38,247,25.58,1
7/2/20,64,247,25.58,1
7/2/20,38,220,28.22,5
7/2/20,38,154,28.35,2760
7/2/20,94,154,28.35,[NULL]
7/2/20,50,44,28.74,1510
7/2/20,38,44,28.74,6188
7/2/20,38,242,29.06,3
7/2/20,38,229,29.5,8
7/2/20,38,226,30,6
7/2/20,64,145,30.72,320
7/2/20,44,145,30.72,590
7/2/20,50,145,30.72,840
7/2/20,38,145,30.72,880
7/2/20,38,9,31.86,2599
7/2/20,27,9,31.86,[NULL]
7/2/20,94,9,31.86,[NULL]
7/2/20,38,62,31.94,[NULL]
7/2/20,38,189,32.01,12
7/2/20,94,45,33.06,0.21
7/2/20,17,45,33.06,59.6
7/2/20,64,45,33.06,80
7/2/20,74,45,33.06,400
7/2/20,44,45,33.06,2350
7/2/20,38,45,33.06,4930
7/2/20,27,45,33.06,5210
7/2/20,50,45,33.06,[NULL]
7/2/20,38,178,33.81,[NULL]
7/2/20,38,168,34.49,25
7/2/20,38,249,34.61,[NULL]
7/2/20,44,230,35.07,66
7/2/20,74,230,35.07,542
7/2/20,38,230,35.07,1265
7/2/20,38,4,35.16,30
7/2/20,74,4,35.16,[NULL]
7/2/20,44,100,35.17,41
7/2/20,38,100,35.17,1842
7/2/20,17,100,35.17,2063.68
7/2/20,27,100,35.17,[NULL]
7/2/20,94,100,35.17,[NULL]
7/2/20,38,271,35.42,4
7/2/20,64,141,35.52,10
7/2/20,38,140,35.62,12
7/2/20,64,140,35.62,17
7/2/20,38,51,36.83,3
7/2/20,38,125,37.32,20
7/2/20,38,110,37.96,3
7/2/20,74,15,38.2,370
7/2/20,17,15,38.2,385.11
7/2/20,38,15,38.2,1320
7/2/20,27,15,38.2,[NULL]
7/2/20,44,15,38.2,[NULL]
7/2/20,82,15,38.2,[NULL]
7/2/20,38,209,38.39,2
7/2/20,74,10,38.51,63
7/2/20,44,10,38.51,158
7/2/20,27,10,38.51,1114
7/2/20,50,10,38.51,1627
7/2/20,78,10,38.51,2500
7/2/20,38,10,38.51,4938.01
7/2/20,17,10,38.51,[NULL]
7/2/20,38,177,38.53,1
7/2/20,64,177,38.53,[NULL]
7/2/20,44,57,39.22,575
7/2/20,38,57,39.22,783
7/2/20,74,57,39.22,5183
7/2/20,94,57,39.22,[NULL]
7/2/20,38,186,39.52,16
7/2/20,38,81,39.75,140
7/2/20,64,81,39.75,284
7/2/20,30,81,39.75,1672
7/2/20,74,81,39.75,5396
7/2/20,38,71,39.86,2
7/2/20,89,71,39.86,173
7/2/20,52,71,39.86,1222
7/2/20,74,71,39.86,5072
7/2/20,38,151,40.12,[NULL]
7/2/20,38,256,40.26,[NULL]
7/2/20,38,78,40.27,4
7/2/20,38,99,40.57,[NULL]
7/2/20,27,28,41.02,97
7/2/20,38,28,41.02,295
7/2/20,89,28,41.02,613
7/2/20,50,28,41.02,808
7/2/20,74,28,41.02,2198
7/2/20,74,251,41.63,80
7/2/20,38,251,41.63,233
7/2/20,27,251,41.63,669
7/2/20,44,251,41.63,3062
7/2/20,94,251,41.63,[NULL]
7/2/20,74,288,43.4,3
7/2/20,38,288,43.4,4
7/2/20,38,109,43.69,1
7/2/20,64,39,44.18,12
7/2/20,30,39,44.18,[NULL]
7/2/20,38,39,44.18,[NULL]
7/2/20,38,273,44.37,[NULL]
7/2/20,94,36,44.82,0.12
7/2/20,27,36,44.82,88
7/2/20,74,36,44.82,862
7/2/20,38,36,44.82,3170
7/2/20,38,244,45.78,8
7/2/20,38,76,46.41,[NULL]
7/2/20,64,76,46.41,[NULL]
7/2/20,38,202,47.87,15
7/2/20,38,276,48.8,510
7/2/20,94,276,48.8,[NULL]
7/2/20,38,286,49.5,1057
7/2/20,74,286,49.5,1916
7/2/20,38,96,50.26,12
7/2/20,64,24,51.57,3
7/2/20,38,24,51.57,18
7/2/20,38,270,51.7,33
7/2/20,94,218,51.85,0.28
7/2/20,44,218,51.85,200
7/2/20,38,218,51.85,260
7/2/20,17,218,51.85,6552.54
7/2/20,17,73,51.87,1111.91
7/2/20,27,73,51.87,1225
7/2/20,74,73,51.87,2513
7/2/20,38,73,51.87,9558
7/2/20,50,73,51.87,[NULL]
7/2/20,38,132,52.73,2
7/2/20,38,64,53.02,5.84
7/2/20,38,152,53.26,23
7/2/20,17,35,53.8,2.18
7/2/20,38,35,53.8,26
7/2/20,50,35,53.8,[NULL]
7/2/20,74,35,53.8,[NULL]
7/2/20,94,35,53.8,[NULL]
7/2/20,38,166,54.74,25
7/2/20,38,217,54.9,310
7/2/20,94,217,54.9,3880
7/2/20,27,217,54.9,[NULL]
7/2/20,64,1,55.22,9
7/2/20,38,1,55.22,95
7/2/20,74,266,56.13,121
7/2/20,94,266,56.13,1246
7/2/20,38,266,56.13,1702
7/2/20,50,266,56.13,[NULL]
7/2/20,38,274,56.86,[NULL]
7/2/20,38,43,56.93,1
7/2/20,74,43,56.93,[NULL]
7/2/20,89,86,57.1,901
7/2/20,74,86,57.1,1947
7/2/20,38,86,57.1,[NULL]
7/2/20,38,182,57.15,20
7/2/20,38,225,57.23,30
7/2/20,38,158,57.33,[NULL]
7/2/20,38,228,57.65,31
7/2/20,38,282,60.41,8
7/2/20,38,192,60.45,26
7/2/20,74,192,60.45,[NULL]
7/2/20,74,19,62.93,10
7/2/20,17,19,62.93,33.05
7/2/20,59,19,62.93,155
7/2/20,50,19,62.93,523
7/2/20,38,19,62.93,5979
7/2/20,94,19,62.93,[NULL]
7/2/20,38,30,65.93,2
7/2/20,94,17,66.14,1114
7/2/20,38,17,66.14,5613
7/2/20,27,17,66.14,[NULL]
7/2/20,50,17,66.14,[NULL]
7/2/20,65,17,66.14,[NULL]
7/2/20,74,17,66.14,[NULL]
7/2/20,64,179,66.89,24
7/2/20,38,179,66.89,40
7/2/20,38,221,67.6,[NULL]
7/2/20,38,184,67.75,2
7/2/20,38,203,67.84,4
7/2/20,17,203,67.84,6.48
7/2/20,38,63,69.19,2779
7/2/20,74,63,69.19,[NULL]
7/2/20,38,138,70.75,[NULL]
7/2/20,38,280,72.12,[NULL]
7/2/20,94,102,72.17,1
7/2/20,89,102,72.17,2007
7/2/20,74,102,72.17,2823
7/2/20,38,102,72.17,4076
7/2/20,74,93,72.88,18
7/2/20,27,93,72.88,87
7/2/20,50,93,72.88,164
7/2/20,94,93,72.88,1467
7/2/20,44,93,72.88,1588
7/2/20,38,93,72.88,1995
7/2/20,30,93,72.88,7537
7/2/20,38,216,73.85,26
7/2/20,30,108,74.9,48
7/2/20,38,146,75.42,4
7/2/20,38,134,75.7,7
7/2/20,38,54,75.97,1
7/2/20,38,180,76.77,5
7/2/20,38,237,76.77,250
7/2/20,89,237,76.77,4460
7/2/20,74,237,76.77,4760
7/2/20,38,88,76.91,2169
7/2/20,30,88,76.91,[NULL]
7/2/20,38,159,78.66,555
7/2/20,74,159,78.66,4707
7/2/20,38,160,80.47,266
7/2/20,74,160,80.47,3742
7/2/20,74,79,82.24,552
7/2/20,38,79,82.24,557
7/2/20,74,2,82.76,50
7/2/20,50,2,82.76,624
7/2/20,64,2,82.76,646
7/2/20,89,2,82.76,824
7/2/20,44,2,82.76,1457
7/2/20,38,2,82.76,1661
7/2/20,17,2,82.76,[NULL]
7/2/20,38,206,89.21,4
7/2/20,38,183,90.33,75
7/2/20,74,183,90.33,[NULL]
7/2/20,52,123,90.99,1370
7/2/20,38,118,93.36,8
7/2/20,74,281,96.02,76
7/2/20,94,281,96.02,187
7/2/20,64,281,96.02,190
7/2/20,50,281,96.02,197
7/2/20,38,281,96.02,607
7/2/20,27,281,96.02,3159
7/2/20,38,38,96.13,6
7/2/20,38,111,98.96,37
7/2/20,74,111,98.96,[NULL]
7/2/20,38,56,101.33,[NULL]
7/2/20,38,59,106.93,10
7/2/20,74,59,106.93,20
7/2/20,38,98,112.94,8
7/2/20,64,98,112.94,686
7/2/20,89,98,112.94,1308
7/2/20,30,98,112.94,2172
7/2/20,52,98,112.94,[NULL]
7/2/20,74,98,112.94,[NULL]
7/2/20,64,37,146.32,[NULL]
7/2/20,74,267,148.16,981
7/2/20,38,267,148.16,[NULL]
7/2/20,74,122,162.98,291
7/2/20,38,122,162.98,1431
7/2/20,94,122,162.98,[NULL]
7/2/20,52,173,172.9,940
7/2/20,50,7,188.1,707
7/2/20,44,7,188.1,836
7/2/20,38,7,188.1,1487
7/2/20,30,7,188.1,3103
7/2/20,38,236,446.96,4
7/2/20,38,11,484.07,16
7/2/20,38,227,1362.9,1.2
7/2/20,74,227,1362.9,64.8
7/3/20,38,90,11.74,16
7/3/20,50,14,12.69,85
7/3/20,74,14,12.69,222
7/3/20,38,14,12.69,1144
7/3/20,82,14,12.69,2350
7/3/20,94,14,12.69,[NULL]
7/3/20,38,235,12.74,6
7/3/20,74,235,12.74,46
7/3/20,38,131,12.79,[NULL]
7/3/20,38,126,14.96,2
7/3/20,38,135,16.1,[NULL]
7/3/20,50,16,16.18,84
7/3/20,74,16,16.18,112
7/3/20,49,16,16.18,116
7/3/20,44,16,16.18,291
7/3/20,38,16,16.18,576
7/3/20,94,16,16.18,1251
7/3/20,82,16,16.18,2000
7/3/20,21,16,16.18,[NULL]
7/3/20,38,197,16.57,24
7/3/20,27,197,16.57,[NULL]
7/3/20,38,260,17.47,[NULL]
7/3/20,38,204,18.26,2
7/3/20,38,175,18.85,1
7/3/20,64,23,20.13,1923
7/3/20,50,23,20.13,3369
7/3/20,38,23,20.13,4165
7/3/20,17,172,20.23,54.28
7/3/20,74,172,20.23,160
7/3/20,89,172,20.23,1400
7/3/20,44,172,20.23,1430
7/3/20,94,172,20.23,1730
7/3/20,38,172,20.23,1950
7/3/20,30,172,20.23,7060
7/3/20,38,164,20.87,10
7/3/20,38,83,22.77,12
7/3/20,74,83,22.77,432
7/3/20,89,83,22.77,484
7/3/20,30,83,22.77,5504
7/3/20,38,70,24,971
7/3/20,89,70,24,2964
7/3/20,38,20,24.38,[NULL]
7/3/20,38,254,24.47,383
7/3/20,74,254,24.47,1894
7/3/20,44,254,24.47,3979
7/3/20,50,254,24.47,[NULL]
7/3/20,38,87,25.45,2
7/3/20,38,247,25.56,1
7/3/20,64,247,25.56,1
7/3/20,64,278,25.63,243
7/3/20,50,278,25.63,610
7/3/20,38,278,25.63,797
7/3/20,74,278,25.63,941
7/3/20,38,220,28.13,5
7/3/20,38,242,28.68,3
7/3/20,38,154,28.76,2770
7/3/20,94,154,28.76,[NULL]
7/3/20,50,44,29.04,1510
7/3/20,38,44,29.04,6238
7/3/20,27,44,29.04,[NULL]
7/3/20,38,229,29.3,8
7/3/20,38,226,29.87,6
7/3/20,64,145,31.15,320
7/3/20,44,145,31.15,590
7/3/20,50,145,31.15,840
7/3/20,38,145,31.15,890
7/3/20,38,62,31.39,[NULL]
7/3/20,38,9,32.16,2326
7/3/20,27,9,32.16,[NULL]
7/3/20,94,45,32.36,0.21
7/3/20,17,45,32.36,59.6
7/3/20,64,45,32.36,80
7/3/20,74,45,32.36,400
7/3/20,44,45,32.36,2350
7/3/20,38,45,32.36,3960
7/3/20,27,45,32.36,5210
7/3/20,21,45,32.36,[NULL]
7/3/20,50,45,32.36,[NULL]
7/3/20,38,189,32.42,7
7/3/20,38,178,33.72,[NULL]
7/3/20,38,168,34.22,25
7/3/20,38,249,34.57,2.1
7/3/20,44,230,34.75,66
7/3/20,74,230,34.75,542
7/3/20,38,230,34.75,1265
7/3/20,44,100,34.8,41
7/3/20,38,100,34.8,1816
7/3/20,17,100,34.8,2063.68
7/3/20,94,100,34.8,[NULL]
7/3/20,64,141,35.43,20
7/3/20,38,141,35.43,[NULL]
7/3/20,38,4,35.47,30
7/3/20,38,271,35.52,8
7/3/20,38,140,35.53,13
7/3/20,64,140,35.53,17
7/3/20,38,125,36.53,20
7/3/20,38,51,37,2
7/3/20,17,15,37.86,385.11
7/3/20,74,15,37.86,410
7/3/20,38,15,37.86,560
7/3/20,44,15,37.86,[NULL]
7/3/20,94,15,37.86,[NULL]
7/3/20,38,110,38.12,3
7/3/20,38,209,38.35,2
7/3/20,74,10,38.72,63
7/3/20,44,10,38.72,158
7/3/20,27,10,38.72,1216
7/3/20,50,10,38.72,1801
7/3/20,78,10,38.72,2500
7/3/20,38,10,38.72,4912.01
7/3/20,38,177,38.8,1
7/3/20,38,71,39.24,2
7/3/20,89,71,39.24,173
7/3/20,52,71,39.24,1222
7/3/20,74,71,39.24,5072
7/3/20,44,57,39.48,575
7/3/20,38,57,39.48,778
7/3/20,74,57,39.48,5183
7/3/20,94,57,39.48,[NULL]
7/3/20,38,186,39.65,18
7/3/20,38,78,39.75,5
7/3/20,38,81,39.8,136
7/3/20,64,81,39.8,146
7/3/20,30,81,39.8,1672
7/3/20,74,81,39.8,5396
7/3/20,50,81,39.8,[NULL]
7/3/20,38,151,40.29,[NULL]
7/3/20,74,251,40.77,80
7/3/20,38,251,40.77,233
7/3/20,27,251,40.77,655
7/3/20,44,251,40.77,3062
7/3/20,94,251,40.77,[NULL]
7/3/20,38,99,40.82,[NULL]
7/3/20,38,256,40.87,3
7/3/20,27,28,41.12,125
7/3/20,38,28,41.12,343
7/3/20,89,28,41.12,613
7/3/20,50,28,41.12,704
7/3/20,74,28,41.12,2188
7/3/20,38,288,43.28,4
7/3/20,74,288,43.28,8
7/3/20,38,109,44.06,[NULL]
7/3/20,38,39,44.34,8
7/3/20,64,39,44.34,12
7/3/20,38,273,44.7,[NULL]
7/3/20,94,36,44.94,0.12
7/3/20,27,36,44.94,88
7/3/20,74,36,44.94,881
7/3/20,38,36,44.94,2946
7/3/20,38,244,45.84,8
7/3/20,38,202,47.34,15
7/3/20,38,276,48.96,420
7/3/20,94,276,48.96,[NULL]
7/3/20,38,286,49.17,1106
7/3/20,74,286,49.17,1916
7/3/20,38,96,50.51,12
7/3/20,64,24,51.4,3
7/3/20,38,24,51.4,19
7/3/20,27,24,51.4,[NULL]
7/3/20,94,218,51.65,0.28
7/3/20,38,218,51.65,190
7/3/20,44,218,51.65,200
7/3/20,17,218,51.65,6552.54
7/3/20,50,218,51.65,[NULL]
7/3/20,38,270,51.77,41
7/3/20,17,73,52.35,1111.91
7/3/20,27,73,52.35,1225
7/3/20,74,73,52.35,2513
7/3/20,38,73,52.35,8465
7/3/20,18,73,52.35,[NULL]
7/3/20,50,73,52.35,[NULL]
7/3/20,38,132,53.12,2
7/3/20,38,64,53.57,6.4
7/3/20,38,152,53.74,23
7/3/20,27,152,53.74,[NULL]
7/3/20,17,35,54.39,2.18
7/3/20,38,35,54.39,6
7/3/20,64,1,54.95,9
7/3/20,38,1,54.95,100
7/3/20,27,1,54.95,[NULL]
7/3/20,38,166,55.35,32
7/3/20,38,217,55.45,360
7/3/20,94,217,55.45,3830
7/3/20,38,21,56.1,[NULL]
7/3/20,74,266,56.26,121
7/3/20,94,266,56.26,1277
7/3/20,38,266,56.26,2109
7/3/20,27,266,56.26,[NULL]
7/3/20,38,158,56.94,[NULL]
7/3/20,38,43,57.05,1
7/3/20,38,225,57.11,30
7/3/20,38,274,57.18,[NULL]
7/3/20,89,86,57.38,901
7/3/20,74,86,57.38,2067
7/3/20,38,86,57.38,[NULL]
7/3/20,38,228,57.72,26
7/3/20,38,182,57.94,20
7/3/20,38,282,60.42,8
7/3/20,38,192,60.43,26
7/3/20,74,19,63.5,3
7/3/20,17,19,63.5,33.05
7/3/20,59,19,63.5,155
7/3/20,50,19,63.5,523
7/3/20,38,19,63.5,5787
7/3/20,94,19,63.5,[NULL]
7/3/20,74,17,66.01,131
7/3/20,94,17,66.01,1114
7/3/20,38,17,66.01,6027
7/3/20,38,30,66.02,2
7/3/20,64,179,66.25,24
7/3/20,38,179,66.25,48
7/3/20,27,179,66.25,[NULL]
7/3/20,38,221,67.66,[NULL]
7/3/20,38,203,67.78,4
7/3/20,17,203,67.78,6.48
7/3/20,38,184,67.8,[NULL]
7/3/20,38,63,69.36,2476
7/3/20,94,102,72.75,1
7/3/20,89,102,72.75,2007
7/3/20,74,102,72.75,2823
7/3/20,38,102,72.75,3760
7/3/20,74,93,72.94,18
7/3/20,27,93,72.94,87
7/3/20,50,93,72.94,164
7/3/20,94,93,72.94,1455
7/3/20,44,93,72.94,1588
7/3/20,38,93,72.94,2304
7/3/20,30,93,72.94,7568
7/3/20,38,216,74.34,26
7/3/20,38,146,74.87,4
7/3/20,38,134,75.05,7
7/3/20,30,108,75.15,48
7/3/20,38,54,75.4,[NULL]
7/3/20,38,180,76.63,5
7/3/20,38,88,76.95,2179
7/3/20,30,88,76.95,[NULL]
7/3/20,38,237,77.31,250
7/3/20,89,237,77.31,4460
7/3/20,74,237,77.31,4760
7/3/20,38,159,78.49,555
7/3/20,74,159,78.49,5283
7/3/20,38,160,80,262
7/3/20,74,160,80,4182
7/3/20,38,79,81.71,527
7/3/20,74,79,81.71,627
7/3/20,74,2,82.44,37
7/3/20,50,2,82.44,624
7/3/20,64,2,82.44,823
7/3/20,89,2,82.44,824
7/3/20,44,2,82.44,1457
7/3/20,38,2,82.44,1546
7/3/20,17,2,82.44,[NULL]
7/3/20,27,2,82.44,[NULL]
7/3/20,38,206,88.84,4
7/3/20,38,183,90.11,100
7/3/20,17,183,90.11,[NULL]
7/3/20,74,183,90.11,[NULL]
7/3/20,52,123,90.57,1370
7/3/20,38,123,90.57,[NULL]
7/3/20,38,118,93.62,8
7/3/20,74,281,95.32,77
7/3/20,94,281,95.32,184
7/3/20,64,281,95.32,190
7/3/20,50,281,95.32,197
7/3/20,38,281,95.32,639
7/3/20,27,281,95.32,3142
7/3/20,38,38,95.97,6
7/3/20,38,111,99.69,34
7/3/20,38,56,101.28,[NULL]
7/3/20,38,188,107.07,[NULL]
7/3/20,38,59,107.55,14
7/3/20,74,59,107.55,20
7/3/20,38,98,113.41,6
7/3/20,64,98,113.41,650
7/3/20,89,98,113.41,1308
7/3/20,30,98,113.41,2172
7/3/20,64,37,145.98,[NULL]
7/3/20,74,267,148.32,981
7/3/20,38,267,148.32,[NULL]
7/3/20,74,122,163.09,291
7/3/20,38,122,163.09,1431
7/3/20,50,122,163.09,[NULL]
7/3/20,94,122,163.09,[NULL]
7/3/20,52,173,173.12,940
7/3/20,94,7,188.32,[NULL]
7/3/20,50,7,188.32,707
7/3/20,44,7,188.32,836
7/3/20,38,7,188.32,1417
7/3/20,30,7,188.32,4801
7/3/20,27,7,188.32,[NULL]
7/3/20,38,236,446.88,4
7/3/20,38,11,483.98,23
7/3/20,74,227,1362.86,64.8
7/3/20,38,227,1362.86,[NULL]
7/6/20,38,90,10.69,17
7/6/20,74,90,10.69,[NULL]
7/6/20,38,131,12.23,4
7/6/20,50,14,12.39,85
7/6/20,74,14,12.39,420
7/6/20,38,14,12.39,1203
7/6/20,82,14,12.39,2350
7/6/20,94,14,12.39,[NULL]
7/6/20,38,235,12.82,6
7/6/20,74,235,12.82,46
7/6/20,38,126,14.88,4
7/6/20,38,246,15.35,4
7/6/20,38,77,15.6,[NULL]
7/6/20,38,135,16.04,[NULL]
7/6/20,38,197,16.36,24
7/6/20,38,260,16.42,[NULL]
7/6/20,50,16,16.55,84
7/6/20,49,16,16.55,116
7/6/20,44,16,16.55,291
7/6/20,74,16,16.55,466
7/6/20,94,16,16.55,1251
7/6/20,38,16,16.55,1274
7/6/20,82,16,16.55,2000
7/6/20,21,16,16.55,[NULL]
7/6/20,38,234,17.54,[NULL]
7/6/20,38,204,17.99,2
7/6/20,38,175,18.52,[NULL]
7/6/20,64,23,19.44,1923
7/6/20,50,23,19.44,3369
7/6/20,38,23,19.44,4108
7/6/20,38,164,20.26,10
7/6/20,17,172,20.61,59.76
7/6/20,74,172,20.61,100
7/6/20,89,172,20.61,1400
7/6/20,44,172,20.61,1430
7/6/20,94,172,20.61,1660
7/6/20,38,172,20.61,2030
7/6/20,30,172,20.61,7060
7/6/20,50,172,20.61,[NULL]
7/6/20,38,6,23.03,4
7/6/20,38,70,23.14,970
7/6/20,89,70,23.14,2964
7/6/20,38,83,23.89,12
7/6/20,89,83,23.89,484
7/6/20,74,83,23.89,560
7/6/20,30,83,23.89,5504
7/6/20,38,87,24.01,2
7/6/20,38,20,24.75,[NULL]
7/6/20,38,254,24.9,383
7/6/20,74,254,24.9,2068
7/6/20,44,254,24.9,3831
7/6/20,50,254,24.9,[NULL]
7/6/20,38,247,25.33,1
7/6/20,64,247,25.33,1
7/6/20,64,278,26.09,243
7/6/20,38,278,26.09,789
7/6/20,74,278,26.09,941
7/6/20,50,278,26.09,1670
7/6/20,38,220,27.72,5
7/6/20,38,242,28.58,3
7/6/20,38,154,28.69,2760
7/6/20,94,154,28.69,[NULL]
7/6/20,38,229,28.91,8
7/6/20,38,226,28.99,6
7/6/20,50,44,29.36,1090
7/6/20,38,44,29.36,6084
7/6/20,38,147,30.11,4
7/6/20,64,145,30.64,320
7/6/20,50,145,30.64,420
7/6/20,44,145,30.64,590
7/6/20,38,145,30.64,930
7/6/20,38,62,31.62,[NULL]
7/6/20,38,9,32.09,2127
7/6/20,50,9,32.09,[NULL]
7/6/20,94,9,32.09,[NULL]
7/6/20,94,45,32.3,0.21
7/6/20,17,45,32.3,59.6
7/6/20,64,45,32.3,80
7/6/20,74,45,32.3,450
7/6/20,44,45,32.3,2190
7/6/20,38,45,32.3,3770
7/6/20,27,45,32.3,5210
7/6/20,50,45,32.3,[NULL]
7/6/20,38,189,32.62,9
7/6/20,38,178,33.02,[NULL]
7/6/20,38,168,34.42,13
7/6/20,64,141,34.85,20
7/6/20,38,100,34.91,1580
7/6/20,17,100,34.91,2063.68
7/6/20,44,100,34.91,[NULL]
7/6/20,50,100,34.91,[NULL]
7/6/20,74,100,34.91,[NULL]
7/6/20,94,100,34.91,[NULL]
7/6/20,38,249,35.21,5.1
7/6/20,74,230,35.22,542
7/6/20,44,230,35.22,1129
7/6/20,38,230,35.22,1251
7/6/20,50,230,35.22,[NULL]
7/6/20,38,4,35.36,28
7/6/20,74,4,35.36,[NULL]
7/6/20,38,271,35.43,6
7/6/20,38,140,35.65,15
7/6/20,64,140,35.65,17
7/6/20,38,51,36.85,6
7/6/20,38,125,37.45,20
7/6/20,38,209,37.53,4
7/6/20,38,110,38.03,6
7/6/20,38,177,38.29,1
7/6/20,17,15,38.71,385.11
7/6/20,74,15,38.71,460
7/6/20,38,15,38.71,490
7/6/20,44,15,38.71,730
7/6/20,50,15,38.71,[NULL]
7/6/20,94,15,38.71,[NULL]
7/6/20,38,57,38.79,744
7/6/20,74,57,38.79,5153
7/6/20,44,57,38.79,[NULL]
